"Player","athlete_id","num_years_college","dpm"
"Tyrese Proctor",5023693,3,-5
"Tyrese Proctor",5023693,3,-5
"Tyrese Proctor",5023693,3,-5
"Tyrone Wallace",62208,4,-2.24
"Tyrone Wallace",62208,4,-2.36
"Tyrone Wallace",62208,4,-2.12
"Tyrone Wallace",62208,4,-2.65
"Tyrone Wallace",62208,4,-5
"Tyrus Thomas",22259,1,-0.44
"Tyrus Thomas",22259,1,-0.32
"Tyrus Thomas",22259,1,-0.61
"Tyrus Thomas",22259,1,-0.44
"Tyrus Thomas",22259,1,0.61
"Tyshawn Taylor",41766,4,-2.21
"Tyshawn Taylor",41766,4,-3.79
"Tyshawn Taylor",41766,4,-5
"Tyshawn Taylor",41766,4,-5
"Tyshawn Taylor",41766,4,-5
"Tyus Jones",3135046,1,-0.64
"Tyus Jones",3135046,1,-0.86
"Tyus Jones",3135046,1,0.97
"Tyus Jones",3135046,1,0.11
"Tyus Jones",3135046,1,0.26
"Udoka Azubuike",4066299,4,-2.71
"Udoka Azubuike",4066299,4,-2.25
"Udoka Azubuike",4066299,4,-2.46
"Udoka Azubuike",4066299,4,-2.72
"Udoka Azubuike",4066299,4,-5
"VJ Edgecombe",5124612,1,-0.74
"VJ Edgecombe",5124612,1,-5
"VJ Edgecombe",5124612,1,-5
"VJ Edgecombe",5124612,1,-5
"VJ Edgecombe",5124612,1,-5
"Vernon Carey Jr.",4431669,1,-2.54
"Vernon Carey Jr.",4431669,1,-2.68
"Vernon Carey Jr.",4431669,1,-2.26
"Vernon Carey Jr.",4431669,1,-5
"Vernon Carey Jr.",4431669,1,-5
"Vernon Macklin",32019,4,-2.8
"Vernon Macklin",32019,4,-5
"Vernon Macklin",32019,4,-5
"Vernon Macklin",32019,4,-5
"Vernon Macklin",32019,4,-5
"Victor Oladipo",51480,3,-0.1
"Victor Oladipo",51480,3,0.47
"Victor Oladipo",51480,3,1.68
"Victor Oladipo",51480,3,1.11
"Victor Oladipo",51480,3,4.63
"Vince Williams Jr.",4397227,4,-1.24
"Vince Williams Jr.",4397227,4,-0.7
"Vince Williams Jr.",4397227,4,-1.54
"Vince Williams Jr.",4397227,4,-1.68
"Vince Williams Jr.",4397227,4,-5
"Vincent Edwards",3136989,4,-1.82
"Vincent Edwards",3136989,4,-5
"Vincent Edwards",3136989,4,-5
"Vincent Edwards",3136989,4,-5
"Vincent Edwards",3136989,4,-5
"Von Wafer",15565,2,-2.25
"Von Wafer",15565,2,-1.71
"Von Wafer",15565,2,-3.7
"Von Wafer",15565,2,-0.34
"Von Wafer",15565,2,-0.86
"Wade Baldwin IV",3136696,2,-2.63
"Wade Baldwin IV",3136696,2,-1.21
"Wade Baldwin IV",3136696,2,-2.67
"Wade Baldwin IV",3136696,2,-5
"Wade Baldwin IV",3136696,2,-5
"Walker Kessler",4433136,2,1.35
"Walker Kessler",4433136,2,0.62
"Walker Kessler",4433136,2,0.72
"Walker Kessler",4433136,2,0.73
"Walker Kessler",4433136,2,-5
"Walter Sharpe",22334,3,-2.36
"Walter Sharpe",22334,3,-5
"Walter Sharpe",22334,3,-5
"Walter Sharpe",22334,3,-5
"Walter Sharpe",22334,3,-5
"Wayne Ellington",31606,3,-1.82
"Wayne Ellington",31606,3,-2.63
"Wayne Ellington",31606,3,-1.44
"Wayne Ellington",31606,3,-0.79
"Wayne Ellington",31606,3,-0.89
"Wayne Simien",5328,4,-3.61
"Wayne Simien",5328,4,-2.3
"Wayne Simien",5328,4,-5
"Wayne Simien",5328,4,-5
"Wayne Simien",5328,4,-5
"Wendell Carter Jr.",4277847,1,-1.66
"Wendell Carter Jr.",4277847,1,-0.28
"Wendell Carter Jr.",4277847,1,-1.23
"Wendell Carter Jr.",4277847,1,0.34
"Wendell Carter Jr.",4277847,1,0.19
"Wendell Moore Jr.",4592187,3,-1.71
"Wendell Moore Jr.",4592187,3,-1.07
"Wendell Moore Jr.",4592187,3,-1.57
"Wendell Moore Jr.",4592187,3,-0.65
"Wendell Moore Jr.",4592187,3,-5
"Wes Iwundu",67249,4,-1.34
"Wes Iwundu",67249,4,-0.74
"Wes Iwundu",67249,4,-0.66
"Wes Iwundu",67249,4,-2.54
"Wes Iwundu",67249,4,-2.41
"Wesley Johnson",31587,3,-1.57
"Wesley Johnson",31587,3,-1.61
"Wesley Johnson",31587,3,-2.31
"Wesley Johnson",31587,3,-1.17
"Wesley Johnson",31587,3,-1.49
"Will Barton",51259,2,-3.01
"Will Barton",51259,2,-2.67
"Will Barton",51259,2,-1.15
"Will Barton",51259,2,-1.33
"Will Barton",51259,2,-1.88
"Will Blalock",15217,3,-2.37
"Will Blalock",15217,3,-5
"Will Blalock",15217,3,-5
"Will Blalock",15217,3,-5
"Will Blalock",15217,3,-5
"Will Richard",4897262,4,-0.63
"Will Richard",4897262,4,-5
"Will Richard",4897262,4,-5
"Will Richard",4897262,4,-5
"Will Richard",4897262,4,-5
"Will Riley",5144126,1,-2.02
"Will Riley",5144126,1,-5
"Will Riley",5144126,1,-5
"Will Riley",5144126,1,-5
"Will Riley",5144126,1,-5
"Willie Cauley-Stein",61842,3,-0.64
"Willie Cauley-Stein",61842,3,-0.29
"Willie Cauley-Stein",61842,3,-0.28
"Willie Cauley-Stein",61842,3,1.29
"Willie Cauley-Stein",61842,3,0.8
"Willie Warren",41570,2,-0.96
"Willie Warren",41570,2,-5
"Willie Warren",41570,2,-5
"Willie Warren",41570,2,-5
"Willie Warren",41570,2,-5
"Wilson Chandler",27031,2,-2.65
"Wilson Chandler",27031,2,-0.84
"Wilson Chandler",27031,2,-0.77
"Wilson Chandler",27031,2,0.74
"Wilson Chandler",27031,2,0.33
"Xavier Henry",46115,1,-1.97
"Xavier Henry",46115,1,-1.64
"Xavier Henry",46115,1,-2.6
"Xavier Henry",46115,1,-0.98
"Xavier Henry",46115,1,-0.97
"Xavier Thames",46068,4,-1.14
"Xavier Thames",46068,4,-5
"Xavier Thames",46068,4,-5
"Xavier Thames",46068,4,-5
"Xavier Thames",46068,4,-5
"Xavier Tillman Sr.",4277964,3,-1.14
"Xavier Tillman Sr.",4277964,3,-5
"Xavier Tillman Sr.",4277964,3,-5
"Xavier Tillman Sr.",4277964,3,-5
"Xavier Tillman Sr.",4277964,3,-5
"Yanic Konan Niederhauser",5108024,3,-0.92
"Yanic Konan Niederhauser",5108024,3,-5
"Yanic Konan Niederhauser",5108024,3,-5
"Yanic Konan Niederhauser",5108024,3,-5
"Yanic Konan Niederhauser",5108024,3,-5
"Yves Missi",5061589,1,-2.44
"Yves Missi",5061589,1,-0.93
"Yves Missi",5061589,1,-5
"Yves Missi",5061589,1,-5
"Yves Missi",5061589,1,-5
"Zach Collins",4066650,1,-2.35
"Zach Collins",4066650,1,-1.19
"Zach Collins",4066650,1,-1.54
"Zach Collins",4066650,1,-0.48
"Zach Collins",4066650,1,-0.65
"Zach Edey",4600663,4,-0.36
"Zach Edey",4600663,4,-0.08
"Zach Edey",4600663,4,-5
"Zach Edey",4600663,4,-5
"Zach Edey",4600663,4,-5
"Zach LaVine",66221,1,-2.39
"Zach LaVine",66221,1,-1.26
"Zach LaVine",66221,1,-1.32
"Zach LaVine",66221,1,-1.65
"Zach LaVine",66221,1,-0.18
"Zeke Nnaji",4431690,1,-1.79
"Zeke Nnaji",4431690,1,-1.85
"Zeke Nnaji",4431690,1,-1.25
"Zeke Nnaji",4431690,1,-3.21
"Zeke Nnaji",4431690,1,-1.72
"Zhaire Smith",4277923,1,-1.91
"Zhaire Smith",4277923,1,-1.76
"Zhaire Smith",4277923,1,-1.82
"Zhaire Smith",4277923,1,-5
"Zhaire Smith",4277923,1,-5
"Ziaire Williams",4433137,1,-0.62
"Ziaire Williams",4433137,1,-2.03
"Ziaire Williams",4433137,1,-2.17
"Ziaire Williams",4433137,1,-0.86
"Ziaire Williams",4433137,1,-0.86
"Zion Williamson",4395628,1,1.06
"Zion Williamson",4395628,1,1.81
"Zion Williamson",4395628,1,1.69
"Zion Williamson",4395628,1,2.15
"Zion Williamson",4395628,1,1
